Case ID,Case Number,Case Year,Judge,Date Filed,Date Reopened,Reopen Code,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg
49126,3:22-cv-00222-slc                       ,22,slc ,2022-04-20,,1 ,2022-06-30,710,29:0201fl ,,,n,2022-04-20
49131,3:22-cv-00223-jdp                       ,22,jdp ,2022-04-22,,1 ,2022-07-20,840,15:1114   ,,,n,2022-04-22
49132,3:22-cv-00224-wmc                       ,22,wmc ,2022-04-22,,1 ,2023-01-27,110,28:1331in ,,,y,2022-04-22
49137,3:22-cv-00226-slc                       ,22,slc ,2022-04-25,,1 ,2022-07-27,480,15:1692   ,,,n,2022-04-25
49138,3:22-cv-00227-wmc                       ,22,wmc ,2022-04-25,,1 ,2022-07-07,830,35:0271   ,,,n,2022-04-25
49139,3:22-cv-00228-jdp                       ,22,jdp ,2022-04-25,,1 ,2023-04-28,365,28:1332pl ,2,4,n,2022-04-25
49140,3:22-cv-00229-jdp                       ,22,jdp ,2022-04-25,,1 ,,530,28:2254   ,,,y,2022-04-25
49143,3:22-cv-00230-wmc                       ,22,wmc ,2022-04-25,2023-01-23,4 ,2023-02-27,550,42:1983pr ,,,y,2023-01-23
49143,3:22-cv-00230-wmc                       ,22,wmc ,2022-04-25,2023-01-23,4 ,2023-02-27,550,42:1983pr ,,,y,2023-01-23
49144,3:22-cv-00231-wmc                       ,22,wmc ,2022-04-25,,1 ,,550,42:1983pr ,,,y,2022-04-25
49145,3:22-cv-00232-jdp                       ,22,jdp ,2022-04-26,,1 ,,710,29:0201fl ,,,n,2022-04-26
49147,3:22-cv-00233-wmc                       ,22,wmc ,2022-04-26,,1 ,,863,42:0405ww ,,,n,2022-04-26
49148,3:22-cv-00234-jdp                       ,22,jdp ,2022-04-27,,1 ,,880,18:1836a  ,,,n,2022-04-27
49151,3:22-cv-00235-jdp                       ,22,jdp ,2022-04-27,,1 ,,190,28:1331   ,,,y,2022-04-27
49152,3:22-cv-00236-slc                       ,22,slc ,2022-04-27,,1 ,2023-05-01,710,29:0201fl ,,,n,2022-04-27
49156,3:22-cv-00237-wmc                       ,22,wmc ,2022-04-28,,1 ,,110,28:1446in ,4,5,n,2022-04-28
49159,3:22-cv-00238-wmc                       ,22,wmc ,2022-04-28,,1 ,,550,42:1983pr ,,,y,2022-04-28
49160,3:22-cv-00239-jdp                       ,22,jdp ,2022-04-28,,1 ,2022-05-03,550,42:1983pr ,,,y,2022-04-28
49161,3:22-cv-00240-wmc                       ,22,wmc ,2022-04-29,,1 ,,870,26:7403   ,,,n,2022-04-29
49163,3:22-cv-00242-wmc                       ,22,wmc ,2022-04-29,,1 ,2022-11-28,865,42:0402   ,,,n,2022-04-29
49164,3:22-cv-00243-wmc                       ,22,wmc ,2022-04-29,,1 ,2022-06-07,550,42:1983pr ,,,y,2022-04-29
49162,3:22-cv-00241-jdp                       ,22,jdp ,2022-04-29,,5 ,2023-05-18,440,42:1983cv ,,,n,2022-04-29
49165,3:22-cv-00244-jdp                       ,22,jdp ,2022-04-29,,1 ,,190,28:1332ct ,2,1,n,2022-04-29
49167,3:22-cv-00245-wmc                       ,22,wmc ,2022-05-02,,1 ,,550,42:1983pr ,,,y,2022-05-02
49169,3:22-cv-00246-jdp                       ,22,jdp ,2022-05-03,,1 ,2022-06-21,480,15:1681   ,,,n,2022-05-03
49174,3:22-cv-00247-wmc                       ,22,wmc ,2022-05-04,,1 ,,445,28:1331   ,,,y,2022-05-04
49175,3:22-cv-00248-jdp                       ,22,jdp ,2022-05-04,,1 ,2023-03-13,530,28:2241   ,,,y,2022-05-04
49177,3:22-cv-00249-wmc                       ,22,wmc ,2022-05-04,,1 ,2022-12-08,440,28:1331   ,,,n,2022-05-04
49182,3:22-cv-00250-slc                       ,22,slc ,2022-05-05,,1 ,2023-01-03,465,05:0702   ,,,n,2022-05-05
49183,3:22-cv-00251-wmc                       ,22,wmc ,2022-05-05,,2 ,2023-01-30,380,28:1332pd ,4,5,n,2022-05-05
49184,3:22-cv-00252-jdp                       ,22,jdp ,2022-05-06,,1 ,2022-12-12,365,28:1332pl ,2,4,n,2022-05-06
49185,3:22-cv-00253-jdp                       ,22,jdp ,2022-05-06,,1 ,,440,42:1983pr ,,,n,2022-05-06
49187,3:22-cv-00254-jdp                       ,22,jdp ,2022-05-06,,1 ,2022-12-19,864,42:0405id ,,,n,2022-05-06
49188,3:22-cv-00255-jdp                       ,22,jdp ,2022-05-06,,1 ,,864,42:0405id ,,,n,2022-05-06
49193,3:22-cv-00256-jdp                       ,22,jdp ,2022-05-06,,1 ,,550,42:1983pr ,,,y,2022-05-06
49203,3:22-cv-00264-wmc                       ,22,wmc ,2022-05-06,,1 ,2023-01-09,550,42:1983pr ,,,y,2022-05-06
49194,3:22-cv-00257-wmc                       ,22,wmc ,2022-05-09,,1 ,,840,15:0044   ,,,n,2022-05-09
49195,3:22-cv-00258-jdp                       ,22,jdp ,2022-05-09,,1 ,,550,42:1983pr ,,,y,2022-05-09
49199,3:22-cv-00260-jdp                       ,22,jdp ,2022-05-09,,1 ,2023-02-22,440,42:1983cv ,,,y,2022-05-09
49196,3:22-cv-00259-jdp                       ,22,jdp ,2022-05-10,,1 ,2023-03-10,440,42:1983cv ,,,n,2022-05-10
49200,3:22-cv-00261-jdp                       ,22,jdp ,2022-05-10,,1 ,2022-05-16,440,28:1331cv ,,,y,2022-05-10
49201,3:22-cv-00262-wmc                       ,22,wmc ,2022-05-11,,1 ,2022-12-08,480,15:1681   ,,,n,2022-05-11
49202,3:22-cv-00263-wmc                       ,22,wmc ,2022-05-11,,2 ,2023-05-25,440,42:1981cv ,,,n,2022-05-11
49206,3:22-cv-00265-jdp                       ,22,jdp ,2022-05-11,,1 ,,550,42:1983pr ,,,y,2022-05-11
49207,3:22-cv-00266-wmc                       ,22,wmc ,2022-05-11,,1 ,2023-02-22,440,42:1983cv ,,,n,2022-05-11
49243,3:22-cv-00270-jdp                       ,22,jdp ,2022-05-11,,1 ,2022-05-16,530,28:2254   ,,,y,2022-05-11
49213,3:22-cv-00267-jdp                       ,22,jdp ,2022-05-12,,1 ,2023-03-13,870,26:7401   ,,,n,2022-05-12
49214,3:22-cv-00268-jdp                       ,22,jdp ,2022-05-12,,1 ,,710,29:0201fl ,,,n,2022-05-12
49215,3:22-cv-00269-slc                       ,22,slc ,2022-05-12,,1 ,2022-08-23,791,29:1132   ,,,n,2022-05-12
49244,3:22-cv-00271-wmc                       ,22,wmc ,2022-05-12,,1 ,2022-06-23,465,05:0702   ,,,n,2022-05-12
49245,3:22-cv-00272-jdp                       ,22,jdp ,2022-05-13,,1 ,,190,28:1332ds ,1,5,n,2022-05-13
49246,3:22-cv-00273-jdp                       ,22,jdp ,2022-05-13,,1 ,,443,42:3601   ,,,n,2022-05-13
49251,3:22-cv-00274-jdp                       ,22,jdp ,2022-05-13,,1 ,,864,42:0405id ,,,n,2022-05-13
49255,3:22-cv-00275-wmc                       ,22,wmc ,2022-05-13,,2 ,,365,28:1332pl ,1,2,n,2022-05-13
49260,3:22-cv-00276-jdp                       ,22,jdp ,2022-05-16,,1 ,2022-05-24,550,42:1983pr ,,,y,2022-05-16
49261,3:22-cv-00277-wmc                       ,22,wmc ,2022-05-17,,1 ,2023-04-10,442,42:1983ed ,,,y,2022-05-17
49262,3:22-cv-00278-wmc                       ,22,wmc ,2022-05-17,,1 ,2022-10-11,864,42:0405id ,,,n,2022-05-17
49263,3:22-cv-00279-jdp                       ,22,jdp ,2022-05-18,,1 ,2022-09-15,440,42:1983pr ,,,y,2022-05-18
49264,3:22-cv-00280-jdp                       ,22,jdp ,2022-05-18,,1 ,2022-05-19,550,42:1983pr ,,,y,2022-05-18
49265,3:22-cv-00281-jdp                       ,22,jdp ,2022-05-18,,1 ,2022-09-06,840,15:1114   ,,,n,2022-05-18
49266,3:22-cv-00282-wmc                       ,22,wmc ,2022-05-18,,1 ,,550,42:1983pr ,,,y,2022-05-18
49267,3:22-cv-00283-wmc                       ,22,wmc ,2022-05-18,,1 ,,870,26:7422rt ,,,n,2022-05-18
49272,3:22-cv-00284-jdp                       ,22,jdp ,2022-05-18,,1 ,,550,42:1983pr ,,,y,2022-05-18
49273,3:22-cv-00285-wmc                       ,22,wmc ,2022-05-19,,1 ,2022-12-05,865,42:0402   ,,,n,2022-05-19
49274,3:22-cv-00286-jdp                       ,22,jdp ,2022-05-19,,1 ,,550,42:1983pr ,,,y,2022-05-19
49275,3:22-cv-00287-jdp                       ,22,jdp ,2022-05-19,,1 ,2023-03-15,442,42:2000e  ,,,n,2022-05-19
49276,3:22-cv-00225-jdp                       ,22,jdp ,2022-05-20,,1 ,2022-07-21,625,21:0881   ,,,n,2022-05-20
49282,3:22-cv-00288-wmc                       ,22,wmc ,2022-05-20,,1 ,2023-01-23,440,42:1983cv ,,,y,2022-05-20
49283,3:22-cv-00289-jdp                       ,22,jdp ,2022-05-23,,1 ,,440,42:1983cv ,,,n,2022-05-23
49284,3:22-cv-00290-wmc                       ,22,wmc ,2022-05-23,,1 ,2023-05-23,840,15:1114   ,,,n,2022-05-23
49285,3:22-cv-00291-wmc                       ,22,wmc ,2022-05-23,,1 ,2022-08-24,440,42:1983cv ,,,y,2022-05-23
49286,3:22-cv-00292-wmc                       ,22,wmc ,2022-05-23,,2 ,2022-06-06,245,28:1442pr ,,,n,2022-05-23
49290,3:22-cv-00293-wmc                       ,22,wmc ,2022-05-23,,1 ,2022-10-07,550,42:1983pr ,,,y,2022-05-23
49291,3:22-cv-00294-wmc                       ,22,wmc ,2022-05-23,,1 ,2022-07-19,550,42:1983pr ,,,y,2022-05-23
49292,3:22-cv-00295-wmc                       ,22,wmc ,2022-05-23,,1 ,2022-10-12,530,28:2254   ,,,y,2022-05-23
49296,3:22-cv-00296-wmc                       ,22,wmc ,2022-05-25,,1 ,2022-08-01,550,42:1983pr ,,,y,2022-05-25
49297,3:22-cv-00297-jdp                       ,22,jdp ,2022-05-25,,1 ,2022-12-20,863,42:0405wc ,,,n,2022-05-25
49298,3:22-cv-00298-wmc                       ,22,wmc ,2022-05-25,,1 ,2022-09-19,791,29:1132   ,,,n,2022-05-25
49299,3:22-cv-00299-wmc                       ,22,wmc ,2022-05-26,,1 ,2022-09-14,830,35:0271   ,,,n,2022-05-26
49306,3:22-cv-00301-wmc                       ,22,wmc ,2022-05-26,,1 ,2022-07-19,550,42:1983pr ,,,y,2022-05-26
49307,3:22-cv-00302-jdp                       ,22,jdp ,2022-05-26,,1 ,,530,28:2254   ,,,n,2022-05-26
49314,3:22-cv-00300-wmc                       ,22,wmc ,2022-05-26,,1 ,2022-12-22,360,28:1332pi ,1,2,y,2022-05-26
49317,3:22-cv-00303-jdp                       ,22,jdp ,2022-05-26,,1 ,2023-04-06,190,28:1331in ,,,y,2022-05-26
49318,3:22-cv-00304-wmc                       ,22,wmc ,2022-05-26,,1 ,,710,29:0201fl ,,,n,2022-05-26
49319,3:22-cv-00305-wmc                       ,22,wmc ,2022-05-27,,2 ,2022-08-24,480,15:1692   ,,,y,2022-05-27
49320,3:22-cv-00306-wmc                       ,22,wmc ,2022-05-27,,1 ,2022-06-23,370,28:1332pr ,1,2,y,2022-05-27
49325,3:22-cv-00307-wmc                       ,22,wmc ,2022-05-31,,5 ,2022-10-07,550,42:1983pr ,,,y,2022-05-31
49332,3:22-cv-00308-wmc                       ,22,wmc ,2022-05-31,,1 ,2022-08-01,530,28:2241   ,,,n,2022-05-31
49333,3:22-cv-00309-wmc                       ,22,wmc ,2022-05-31,,1 ,,864,42:0405id ,,,n,2022-05-31
49334,3:22-cv-00310-jdp                       ,22,jdp ,2022-05-31,,1 ,2023-04-17,820,17:0501   ,,,n,2022-05-31
49335,3:22-cv-00311-wmc                       ,22,wmc ,2022-06-01,,1 ,2023-04-13,530,28:2254   ,,,y,2022-06-01
49340,3:22-cv-00312-slc                       ,22,slc ,2022-06-02,,1 ,,864,42:0405id ,,,n,2022-06-02
49345,3:22-cv-00313-jdp                       ,22,jdp ,2022-06-03,,1 ,2023-04-14,440,42:1983cv ,,,n,2022-06-03
49346,3:22-cv-00314-jdp                       ,22,jdp ,2022-06-03,,1 ,2023-04-11,510,28:2255   ,,,y,2022-06-03
49348,3:22-cv-00316-wmc                       ,22,wmc ,2022-06-06,,1 ,,510,28:2255   ,,,y,2022-06-06
49349,3:22-cv-00315-jdp                       ,22,jdp ,2022-06-06,,1 ,,530,28:2254   ,,,y,2022-06-06
49350,3:22-cv-00317-jdp                       ,22,jdp ,2022-06-06,2022-08-19,4 ,2022-10-07,530,28:2254   ,,,y,2022-08-19
49350,3:22-cv-00317-jdp                       ,22,jdp ,2022-06-06,2022-08-19,4 ,2022-10-07,530,28:2254   ,,,y,2022-08-19
49353,3:22-cv-00318-wmc                       ,22,wmc ,2022-06-06,,1 ,2022-11-28,864,42:0405id ,,,n,2022-06-06
49357,3:22-cv-00319-wmc                       ,22,wmc ,2022-06-07,,1 ,,550,42:1983pr ,,,y,2022-06-07
49359,3:22-cv-00321-wmc                       ,22,wmc ,2022-06-08,,1 ,2022-11-30,530,28:2241   ,,,n,2022-06-08
49358,3:22-cv-00320-jdp                       ,22,jdp ,2022-06-08,,5 ,2023-02-23,442,42:2000ra ,,,y,2022-06-08
49363,3:22-cv-00323-wmc                       ,22,wmc ,2022-06-09,,2 ,2022-12-22,190,28:1332df ,1,5,y,2022-06-09
49364,3:22-cv-00324-jdp                       ,22,jdp ,2022-06-09,,1 ,2022-12-19,367,28:1332pl ,1,5,n,2022-06-09
49366,3:22-cv-00325-wmc                       ,22,wmc ,2022-06-10,,2 ,,442,28:1441pr ,5,5,n,2022-06-10
49367,3:22-cv-00326-wmc                       ,22,wmc ,2022-06-10,,1 ,2022-10-28,863,42:0405wc ,,,n,2022-06-10
49368,3:22-cv-00327-jdp                       ,22,jdp ,2022-06-13,,1 ,,550,42:1983pr ,,,y,2022-06-13
49370,3:22-cv-00328-wmc                       ,22,wmc ,2022-06-13,,1 ,2023-02-13,365,28:1332ct ,1,2,n,2022-06-13
49374,3:22-cv-00330-jdp                       ,22,jdp ,2022-06-13,,1 ,2022-06-21,550,42:1983pr ,,,y,2022-06-13
49371,3:22-cv-00329-wmc                       ,22,wmc ,2022-06-14,,1 ,,442,42:2000e  ,,,n,2022-06-14
49375,3:22-cv-00331-slc                       ,22,slc ,2022-06-14,,1 ,2022-09-19,462,28:1361   ,,,n,2022-06-14
49376,3:22-cv-00332-jdp                       ,22,jdp ,2022-06-14,,1 ,,442,42:2000e  ,,,n,2022-06-14
49377,3:22-cv-00333-jdp                       ,22,jdp ,2022-06-15,,5 ,,555,42:1983pr ,,,y,2022-06-15
49381,3:22-cv-00334-jdp                       ,22,jdp ,2022-06-15,,2 ,2023-02-10,441,28:1442pr ,,,y,2022-06-15
49382,3:22-cv-00322-wmc                       ,22,wmc ,2022-06-15,,1 ,,190,28:1332oc ,4,5,n,2022-06-15
49389,3:22-cv-00335-jdp                       ,22,jdp ,2022-06-16,,1 ,,550,42:1983pr ,,,y,2022-06-16
49397,3:22-cv-00336-wmc                       ,22,wmc ,2022-06-16,,1 ,,863,42:0405wc ,,,n,2022-06-16
49400,3:22-cv-00337-jdp                       ,22,jdp ,2022-06-17,,1 ,2022-07-06,530,28:2254   ,,,y,2022-06-17
49403,3:22-cv-00338-wmc                       ,22,wmc ,2022-06-17,,1 ,,710,15:0002fl ,,,n,2022-06-17
49404,3:22-cv-00339-wmc                       ,22,wmc ,2022-06-17,,2 ,2022-11-07,440,42:12101  ,,,n,2022-06-17
49405,3:22-cv-00340-wmc                       ,22,wmc ,2022-06-20,,1 ,2023-02-07,365,28:1332pl ,1,3,n,2022-06-20
49408,3:22-cv-00341-slc                       ,22,slc ,2022-06-21,,1 ,2022-07-12,365,28:1332pl ,2,5,n,2022-06-21
49409,3:22-cv-00342-jdp                       ,22,jdp ,2022-06-21,,1 ,2023-03-15,442,42:2000e  ,,,n,2022-06-21
49414,3:22-cv-00343-jdp                       ,22,jdp ,2022-06-21,,1 ,,550,42:1983pr ,,,y,2022-06-21
49415,3:22-cv-00344-jdp                       ,22,jdp ,2022-06-22,,1 ,2022-07-12,470,18:1964   ,,,n,2022-06-22
49416,3:22-cv-00345-jdp                       ,22,jdp ,2022-06-23,,1 ,2022-11-17,864,42:0405id ,,,n,2022-06-23
49417,3:22-cv-00346-jdp                       ,22,jdp ,2022-06-23,,1 ,,864,42:0405id ,,,n,2022-06-23
49418,3:22-cv-00347-jdp                       ,22,jdp ,2022-06-23,,1 ,,820,17:0101   ,,,n,2022-06-23
49428,3:22-cv-00348-jdp                       ,22,jdp ,2022-06-24,,1 ,,555,28:1331b  ,,,y,2022-06-24
49429,3:22-cv-00349-wmc                       ,22,wmc ,2022-06-24,,1 ,2022-11-29,864,42:0405id ,,,n,2022-06-24
49430,3:22-cv-00350-jdp                       ,22,jdp ,2022-06-27,,1 ,,863,42:0405wc ,,,n,2022-06-27
49431,3:22-cv-00352-jdp                       ,22,jdp ,2022-06-27,,1 ,,550,42:1983pr ,,,y,2022-06-27
49432,3:22-cv-00353-wmc                       ,22,wmc ,2022-06-27,,1 ,,550,42:1983pr ,,,y,2022-06-27
49438,3:22-cv-00351-jdp                       ,22,jdp ,2022-06-27,,1 ,,442,28:1331   ,,,y,2022-06-27
49439,3:22-cv-00354-slc                       ,22,slc ,2022-06-28,,1 ,2022-08-16,385,28:1332pl ,4,5,n,2022-06-28
49440,3:22-cv-00355-jdp                       ,22,jdp ,2022-06-28,,1 ,2022-09-22,550,28:1983   ,,,y,2022-06-28
49446,3:22-cv-00357-jdp                       ,22,jdp ,2022-06-29,,1 ,2023-05-23,625,21:0881   ,,,n,2022-06-29
49447,3:22-cv-00358-slc                       ,22,slc ,2022-06-29,,1 ,2022-09-14,190,28:1335   ,5,1,n,2022-06-29
49451,3:22-cv-00359-jdp                       ,22,jdp ,2022-06-30,,2 ,2022-11-22,440,42:1981cv ,,,n,2022-06-30
49452,3:22-cv-00360-wmc                       ,22,wmc ,2022-06-30,,1 ,2023-05-24,440,42:1983cv ,,,n,2022-06-30
49453,3:22-cv-00361-slc                       ,22,slc ,2022-06-30,,2 ,2022-07-15,360,28:1332in ,,,n,2022-06-30
49456,3:22-cv-00362-jdp                       ,22,jdp ,2022-07-01,,2 ,,195,28:1332ds ,4,5,n,2022-07-01
49457,3:22-cv-00363-jdp                       ,22,jdp ,2022-07-01,,1 ,2022-08-03,440,42:1983cv ,,,y,2022-07-01
49458,3:22-cv-00364-jdp                       ,22,jdp ,2022-07-01,,1 ,,440,42:1983cv ,,,y,2022-07-01
49461,3:22-cv-00365-jdp                       ,22,jdp ,2022-07-01,,1 ,2022-08-03,440,42:1983cv ,,,y,2022-07-01
49463,3:22-cv-00366-jdp                       ,22,jdp ,2022-07-01,,1 ,2022-12-29,530,28:2254   ,,,y,2022-07-01
49468,3:22-cv-00369-wmc                       ,22,wmc ,2022-07-01,2022-08-12,4 ,2022-10-03,530,28:2241   ,,,y,2022-08-12
49468,3:22-cv-00369-wmc                       ,22,wmc ,2022-07-01,2022-08-12,4 ,2022-10-03,530,28:2241   ,,,y,2022-08-12
49441,3:22-cv-00356-wmc                       ,22,wmc ,2022-07-04,,1 ,2023-05-10,290,28:1331rp ,1,5,n,2022-07-04
49464,3:22-cv-00367-jdp                       ,22,jdp ,2022-07-05,,1 ,2022-07-21,440,28:1983   ,,,y,2022-07-05
49467,3:22-cv-00368-wmc                       ,22,wmc ,2022-07-06,,1 ,2022-08-26,550,42:1983pr ,,,y,2022-07-06
49469,3:22-cv-00370-wmc                       ,22,wmc ,2022-07-07,,1 ,2023-01-10,530,28:2241   ,,,y,2022-07-07
49470,3:22-cv-00371-wmc                       ,22,wmc ,2022-07-07,,1 ,,791,29:1104   ,,,n,2022-07-07
49471,3:22-cv-00372-jdp                       ,22,jdp ,2022-07-08,,1 ,,440,42:1983cv ,,,y,2022-07-08
49476,3:22-cv-00373-wmc                       ,22,wmc ,2022-07-08,,1 ,2022-10-25,530,28:2241   ,,,y,2022-07-08
49477,3:22-cv-00374-wmc                       ,22,wmc ,2022-07-08,,1 ,,550,42:1983pr ,,,y,2022-07-08
49480,3:22-cv-00375-wmc                       ,22,wmc ,2022-07-11,,1 ,,442,29:0621   ,,,n,2022-07-11
49481,3:22-cv-00377-wmc                       ,22,wmc ,2022-07-11,,5 ,,360,28:1332pi ,1,2,n,2022-07-11
49482,3:22-cv-00376-bbc                       ,22,bbc ,2022-07-11,,1 ,2022-09-07,530,28:2241   ,,,y,2022-07-11
49483,3:22-cv-00380-wmc                       ,22,wmc ,2022-07-11,,1 ,,895,05:0552fi ,,,n,2022-07-11
49484,3:22-cv-00381-jdp                       ,22,jdp ,2022-07-11,,1 ,,190,28:1332bc ,1,5,n,2022-07-11
49485,3:22-cv-00379-wmc                       ,22,wmc ,2022-07-11,,1 ,2022-09-20,530,28:2241   ,,,y,2022-07-11
49490,3:22-cv-00378-jdp                       ,22,jdp ,2022-07-11,,1 ,2022-09-08,550,28:1338cp ,,,y,2022-07-11
49495,3:22-cv-00383-jdp                       ,22,jdp ,2022-07-13,,1 ,,550,42:1983pr ,,,y,2022-07-13
49496,3:22-cv-00382-wmc                       ,22,wmc ,2022-07-13,,1 ,2022-09-06,530,28:2241   ,,,y,2022-07-13
49497,3:22-cv-00384-wmc                       ,22,wmc ,2022-07-13,,1 ,2022-10-03,530,28:2241   ,,,y,2022-07-13
49520,3:22-cv-00387-wmc                       ,22,wmc ,2022-07-13,,1 ,,550,42:1983pr ,,,y,2022-07-13
49521,3:22-cv-00385-jdp                       ,22,jdp ,2022-07-14,,1 ,,480,15:1692   ,,,y,2022-07-14
49531,3:22-cv-00390-wmc                       ,22,wmc ,2022-07-18,,1 ,2023-05-17,870,26:7403   ,,,y,2022-07-18
49534,3:22-cv-00389-jdp                       ,22,jdp ,2022-07-18,,1 ,2022-10-07,530,28:2254   ,,,y,2022-07-18
49535,3:22-cv-00391-jdp                       ,22,jdp ,2022-07-18,,1 ,,550,42:1983pr ,,,y,2022-07-18
49533,3:22-cv-00386-wmc                       ,22,wmc ,2022-07-19,,1 ,,442,29:0621   ,,,n,2022-07-19
49536,3:22-cv-00392-jdp                       ,22,jdp ,2022-07-19,,1 ,,442,42:2000e  ,,,n,2022-07-19
49537,3:22-cv-00393-jdp                       ,22,jdp ,2022-07-20,,1 ,2022-12-15,710,29:0201fl ,,,n,2022-07-20
49538,3:22-cv-00394-jdp                       ,22,jdp ,2022-07-20,,1 ,2022-07-22,510,28:2255   ,,,y,2022-07-20
49539,3:22-cv-00395-wmc                       ,22,wmc ,2022-07-20,,1 ,,240,28:2674   ,,,n,2022-07-20
49540,3:22-cv-00388-wmc                       ,22,wmc ,2022-07-20,,1 ,,530,28:2241   ,,,y,2022-07-20
49544,3:22-cv-00397-wmc                       ,22,wmc ,2022-07-21,,1 ,,510,28:2255   ,,,y,2022-07-21
49545,3:22-cv-00398-jdp                       ,22,jdp ,2022-07-21,,1 ,2023-01-10,791,28:1391   ,,,n,2022-07-21
49546,3:22-cv-00399-wmc                       ,22,wmc ,2022-07-21,,1 ,,360,28:1332pi ,2,1,n,2022-07-21
49547,3:22-cv-00400-jdp                       ,22,jdp ,2022-07-21,,1 ,,850,15:0078   ,,,n,2022-07-21
49548,3:22-cv-00396-jdp                       ,22,jdp ,2022-07-21,,1 ,,550,42:1983pr ,,,y,2022-07-21
49550,3:22-cv-00401-jdp                       ,22,jdp ,2022-07-22,,1 ,,820,17:0101   ,,,n,2022-07-22
49552,3:22-cv-00402-jdp                       ,22,jdp ,2022-07-22,,1 ,2022-09-02,441,28:1983   ,,,n,2022-07-22
49553,3:22-cv-00403-jdp                       ,22,jdp ,2022-07-22,,1 ,,196,28:1332jd ,5,4,n,2022-07-22
49555,3:22-cv-00404-jdp                       ,22,jdp ,2022-07-25,,1 ,2022-12-28,864,42:0405id ,,,n,2022-07-25
49558,3:22-cv-00405-wmc                       ,22,wmc ,2022-07-25,,1 ,,550,28:2671   ,,,y,2022-07-25
49559,3:22-cv-00406-jdp                       ,22,jdp ,2022-07-25,,1 ,2022-11-30,864,42:0405id ,,,n,2022-07-25
49560,3:22-cv-00407-wmc                       ,22,wmc ,2022-07-25,,1 ,2022-08-15,367,28:1332pl ,1,5,n,2022-07-25
49561,3:22-cv-00408-wmc                       ,22,wmc ,2022-07-25,,1 ,2022-08-15,367,28:1332pl ,1,5,n,2022-07-25
49572,3:22-cv-00409-jdp                       ,22,jdp ,2022-07-25,,1 ,,550,42:1983pr ,,,y,2022-07-25
49573,3:22-cv-00410-jdp                       ,22,jdp ,2022-07-26,,1 ,,710,29:0201fl ,,,n,2022-07-26
49574,3:22-cv-00411-jdp                       ,22,jdp ,2022-07-26,,1 ,2022-08-16,365,28:1332pi ,1,5,n,2022-07-26
49579,3:22-cv-00412-wmc                       ,22,wmc ,2022-07-27,,2 ,2023-01-03,245,28:1346tc ,,,n,2022-07-27
49580,3:22-cv-00413-wmc                       ,22,wmc ,2022-07-27,,2 ,2023-04-14,360,28:1332pi ,1,5,n,2022-07-27
49583,3:22-cv-00414-jdp                       ,22,jdp ,2022-07-27,,1 ,,865,42:0405id ,,,n,2022-07-27
49584,3:22-cv-00415-jdp                       ,22,jdp ,2022-07-28,,1 ,2022-08-23,465,05:0702   ,,,n,2022-07-28
49587,3:22-cv-00416-wmc                       ,22,wmc ,2022-07-28,,2 ,,350,28:1332pi ,1,5,n,2022-07-28
49591,3:22-cv-00417-wmc                       ,22,wmc ,2022-08-01,,1 ,,530,28:2254   ,,,y,2022-08-01
49592,3:22-cv-00418-wmc                       ,22,wmc ,2022-08-01,,5 ,,791,29:1001   ,,,n,2022-08-01
49593,3:22-cv-00419-jdp                       ,22,jdp ,2022-08-01,,1 ,2023-02-21,863,42:0405wc ,,,n,2022-08-01
49594,3:22-cv-00420-jdp                       ,22,jdp ,2022-08-02,,1 ,2022-11-01,190,28:1332bc ,5,4,n,2022-08-02
49600,3:22-cv-00421-jdp                       ,22,jdp ,2022-08-02,,1 ,,385,28:1332pd ,1,5,n,2022-08-02
49604,3:22-cv-00422-jdp                       ,22,jdp ,2022-08-03,,1 ,,530,28:2254   ,,,y,2022-08-03
49617,3:22-cv-00423-slc                       ,22,slc ,2022-08-04,,1 ,,863,42:0402   ,,,n,2022-08-04
49620,3:22-cv-00425-wmc                       ,22,wmc ,2022-08-04,,1 ,,830,35:0102   ,,,n,2022-08-04
49621,3:22-cv-00426-slc                       ,22,slc ,2022-08-04,,1 ,2022-11-21,864,42:0405id ,,,n,2022-08-04
49624,3:22-cv-00424-wmc                       ,22,wmc ,2022-08-04,,1 ,2022-08-10,446,42:12101  ,,,y,2022-08-04
49625,3:22-cv-00427-wmc                       ,22,wmc ,2022-08-04,,1 ,,470,18:1962   ,,,n,2022-08-04
49628,3:22-cv-00428-jdp                       ,22,jdp ,2022-08-04,,1 ,2023-01-27,865,42:0402   ,,,n,2022-08-04
49629,3:22-cv-00429-jdp                       ,22,jdp ,2022-08-05,,1 ,2022-08-12,510,28:2255   ,,,n,2022-08-05
49639,3:22-cv-00430-wmc                       ,22,wmc ,2022-08-08,,1 ,2022-09-26,320,28:1331   ,,,y,2022-08-08
49640,3:22-cv-00431-wmc                       ,22,wmc ,2022-08-08,,1 ,2023-01-13,530,28:2254   ,,,y,2022-08-08
49643,3:22-cv-00432-wmc                       ,22,wmc ,2022-08-09,,1 ,2023-01-13,110,29:1002   ,,,n,2022-08-09
49646,3:22-cv-00433-wmc                       ,22,wmc ,2022-08-10,,1 ,2022-10-12,440,42:1983cv ,,,y,2022-08-10
