de_caseid,de_seqno,de_type,de_document_num,dp_type,dp_sub_type,dp_seqno,de_date_filed,de_date_enter,de_who_entered,initials,name,pr_type,pr_crttype
47216,117,oth_ord                  ,36,order                    ,leave   ,118,2021-12-03,2021-12-03T18:15:05,1518391,kmd ,Kim Davis,crt,clk
48386,26,oth_ord                  ,6,order                    ,leave   ,27,2021-12-07,2021-12-07T09:45:28,1518391,kmd ,Kim Davis,crt,clk
48429,55,prose                    ,7,order                    ,leave   ,56,2021-12-07,2021-12-07T15:46:19,1489502,lam ,Laura Miller,crt,clk
47429,43,oth_ord                  ,11,order                    ,leave   ,44,2021-12-07,2021-12-07T16:08:26,1518391,kmd ,Kim Davis,crt,clk
47988,36,prose                    ,7,order                    ,leave   ,37,2021-12-08,2021-12-08T12:08:28,1489502,lam ,Laura Miller,crt,clk
43987,74,prose                    ,25,order                    ,leave   ,75,2021-12-09,2021-12-09T13:46:14,1489502,lam ,Laura Miller,crt,clk
48252,31,oth_ord                  ,8,order                    ,leave   ,32,2021-12-09,2021-12-09T14:26:42,1518391,kmd ,Kim Davis,crt,clk
45619,36,oth_ord                  ,8,order                    ,leave   ,37,2021-12-09,2021-12-09T15:24:52,1518391,kmd ,Kim Davis,crt,clk
42915,47,oth_ord                  ,12,order                    ,leave   ,48,2021-12-14,2021-12-14T08:14:17,1518391,kmd ,Kim Davis,crt,clk
46722,39,oth_ord                  ,11,order                    ,leave   ,40,2021-12-14,2021-12-14T16:19:48,1518391,kmd ,Kim Davis,crt,clk
45492,79,prose                    ,16,order                    ,leave   ,80,2021-12-16,2021-12-16T08:32:25,1489502,lam ,Laura Miller,crt,clk
45507,82,prose                    ,20,order                    ,leave   ,83,2021-12-17,2021-12-17T11:24:35,1489502,lam ,Laura Miller,crt,clk
42356,94,oth_ord                  ,25,order                    ,leave   ,95,2021-12-20,2021-12-20T10:00:18,1518391,kmd ,Kim Davis,crt,clk
42820,58,oth_ord                  ,15,order                    ,leave   ,59,2021-12-20,2021-12-20T10:15:26,1518391,kmd ,Kim Davis,crt,clk
47076,37,oth_ord                  ,7,order                    ,leave   ,38,2021-12-29,2021-12-29T09:59:29,1518391,kmd ,Kim Davis,crt,clk
47113,175,oth_ord                  ,43,order                    ,leave   ,176,2022-01-03,2022-01-03T16:57:08,1489502,lam ,Laura Miller,crt,clk
48079,44,oth_ord                  ,11,order                    ,leave   ,45,2022-01-04,2022-01-04T11:57:36,1489502,lam ,Laura Miller,crt,clk
46599,98,oth_ord                  ,25,order                    ,leave   ,99,2022-01-04,2022-01-04T15:03:59,1489502,lam ,Laura Miller,crt,clk
47110,38,oth_ord                  ,7,order                    ,leave   ,39,2022-01-05,2022-01-05T14:38:41,1518391,kmd ,Kim Davis,crt,clk
48445,89,prose                    ,20,order                    ,leave   ,90,2022-01-10,2022-01-10T15:14:01,1489502,lam ,Laura Miller,crt,clk
41974,52,oth_ord                  ,9,order                    ,leave   ,53,2022-01-10,2022-01-10T16:12:20,1518391,kmd ,Kim Davis,crt,clk
47313,57,oth_ord                  ,11,order                    ,leave   ,58,2022-01-13,2022-01-13T11:08:49,1489502,lam ,Laura Miller,crt,clk
47127,48,oth_ord                  ,10,order                    ,leave   ,49,2022-01-13,2022-01-13T13:02:52,1518391,kmd ,Kim Davis,crt,clk
44473,42,oth_ord                  ,9,order                    ,leave   ,43,2022-01-13,2022-01-13T13:41:27,1518391,kmd ,Kim Davis,crt,clk
47239,27,prose                    ,6,order                    ,leave   ,28,2022-01-18,2022-01-18T13:52:39,1489502,lam ,Laura Miller,crt,clk
44069,51,oth_ord                  ,10,order                    ,leave   ,52,2022-01-24,2022-01-24T11:42:55,1518391,kmd ,Kim Davis,crt,clk
47952,42,prose                    ,5,order                    ,leave   ,43,2022-01-24,2022-01-24T13:04:33,1489502,lam ,Laura Miller,crt,clk
42990,65,oth_ord                  ,14,order                    ,leave   ,66,2022-01-25,2022-01-25T11:11:40,1518391,kmd ,Kim Davis,crt,clk
44403,35,oth_ord                  ,5,order                    ,leave   ,36,2022-01-25,2022-01-25T14:05:37,1518391,kmd ,Kim Davis,crt,clk
44211,47,prose                    ,12,order                    ,leave   ,48,2022-01-25,2022-01-25T15:08:11,1489502,lam ,Laura Miller,crt,clk
45170,55,prose                    ,15,order                    ,leave   ,56,2022-01-27,2022-01-27T14:12:00,1489502,lam ,Laura Miller,crt,clk
46360,61,prose                    ,12,order                    ,leave   ,62,2022-01-28,2022-01-28T16:18:03,1489502,lam ,Laura Miller,crt,clk
47169,82,oth_ord                  ,17,order                    ,leave   ,83,2022-01-31,2022-01-31T12:17:32,1518391,kmd ,Kim Davis,crt,clk
42078,60,prose                    ,19,order                    ,leave   ,61,2022-02-01,2022-02-01T16:11:49,1489502,lam ,Laura Miller,crt,clk
48599,19,oth_ord                  ,4,order                    ,leave   ,20,2022-02-02,2022-02-02T10:35:44,1518391,kmd ,Kim Davis,crt,clk
42804,45,oth_ord                  ,11,order                    ,leave   ,46,2022-02-03,2022-02-03T14:23:00,1518391,kmd ,Kim Davis,crt,clk
48185,33,oth_ord                  ,5,order                    ,leave   ,34,2022-02-03,2022-02-03T14:34:21,1518391,kmd ,Kim Davis,crt,clk
47051,60,oth_ord                  ,14,order                    ,leave   ,61,2022-02-08,2022-02-08T14:52:42,1518391,kmd ,Kim Davis,crt,clk
43959,107,oth_ord                  ,31,order                    ,leave   ,108,2022-02-08,2022-02-08T15:06:57,1518391,kmd ,Kim Davis,crt,clk
47704,78,prose                    ,13,order                    ,leave   ,79,2022-02-08,2022-02-08T15:37:01,1489502,lam ,Laura Miller,crt,clk
43756,24,oth_ord                  ,6,order                    ,leave   ,25,2022-02-09,2022-02-09T15:45:09,1518391,kmd ,Kim Davis,crt,clk
47488,41,oth_ord                  ,7,order                    ,leave   ,42,2022-02-10,2022-02-10T15:25:45,1518391,kmd ,Kim Davis,crt,clk
45245,44,oth_ord                  ,13,order                    ,leave   ,45,2022-02-11,2022-02-11T15:02:26,1518391,kmd ,Kim Davis,crt,clk
48762,21,oth_ord                  ,5,order                    ,leave   ,22,2022-02-15,2022-02-15T10:40:15,1518391,kmd ,Kim Davis,crt,clk
48673,29,oth_ord                  ,8,order                    ,leave   ,30,2022-02-18,2022-02-18T15:28:23,1518391,kmd ,Kim Davis,crt,clk
48247,24,oth_ord                  ,5,order                    ,leave   ,25,2022-02-22,2022-02-22T11:56:10,1518391,kmd ,Kim Davis,crt,clk
47050,62,oth_ord                  ,12,order                    ,leave   ,63,2022-02-22,2022-02-22T13:44:39,1518391,kmd ,Kim Davis,crt,clk
47696,52,oth_ord                  ,13,order                    ,leave   ,53,2022-02-28,2022-02-28T10:42:06,1518391,kmd ,Kim Davis,crt,clk
44287,41,oth_ord                  ,7,order                    ,leave   ,42,2022-02-28,2022-02-28T11:22:17,1518391,kmd ,Kim Davis,crt,clk
46671,75,oth_ord                  ,20,order                    ,leave   ,76,2022-02-28,2022-02-28T13:31:44,1489502,lam ,Laura Miller,crt,clk
47654,53,oth_ord                  ,13,order                    ,leave   ,54,2022-02-28,2022-02-28T15:03:31,1489502,lam ,Laura Miller,crt,clk
47153,39,oth_ord                  ,10,order                    ,leave   ,40,2022-03-01,2022-03-01T14:18:31,1489502,lam ,Laura Miller,crt,clk
42551,46,prose                    ,9,order                    ,leave   ,47,2022-03-03,2022-03-03T12:35:44,1489502,lam ,Laura Miller,crt,clk
47376,79,prose                    ,17,order                    ,leave   ,80,2022-03-04,2022-03-04T10:20:55,1489502,lam ,Laura Miller,crt,clk
45950,32,oth_ord                  ,8,order                    ,leave   ,33,2022-03-08,2022-03-08T15:25:16,1518391,kmd ,Kim Davis,crt,clk
47685,94,oth_ord                  ,22,order                    ,leave   ,95,2022-03-09,2022-03-09T12:20:21,1518391,kmd ,Kim Davis,crt,clk
47280,50,prose                    ,15,order                    ,leave   ,51,2022-03-15,2022-03-15T10:40:26,1489502,lam ,Laura Miller,crt,clk
45430,76,prose                    ,9,order                    ,leave   ,77,2022-03-15,2022-03-15T11:55:42,1489502,lam ,Laura Miller,crt,clk
43304,115,prose                    ,23,order                    ,leave   ,116,2022-03-17,2022-03-17T11:26:55,1489502,lam ,Laura Miller,crt,clk
48801,21,prose                    ,4,order                    ,leave   ,22,2022-03-21,2022-03-21T14:57:05,1489502,lam ,Laura Miller,crt,clk
48364,32,prose                    ,6,order                    ,leave   ,33,2022-03-21,2022-03-21T16:15:02,1489502,lam ,Laura Miller,crt,clk
48590,42,oth_ord                  ,5,order                    ,leave   ,43,2022-03-22,2022-03-22T15:36:27,1489502,lam ,Laura Miller,crt,clk
48307,35,prose                    ,3,order                    ,leave   ,36,2022-03-22,2022-03-22T16:38:22,1489502,lam ,Laura Miller,crt,clk
45407,59,prose                    ,12,order                    ,leave   ,60,2022-03-29,2022-03-29T14:55:19,1489502,lam ,Laura Miller,crt,clk
43191,94,prose                    ,26,order                    ,leave   ,95,2022-03-29,2022-03-29T15:33:17,1489502,lam ,Laura Miller,crt,clk
42324,152,prose                    ,32,order                    ,leave   ,153,2022-03-30,2022-03-30T10:55:06,1489502,lam ,Laura Miller,crt,clk
47894,137,prose                    ,34,order                    ,leave   ,138,2022-04-04,2022-04-04T09:35:03,24419,jef ,Joanne Friedl,crt,clk
47429,54,prose                    ,13,order                    ,leave   ,56,2022-04-04,2022-04-04T09:40:15,24419,jef ,Joanne Friedl,crt,clk
48714,29,prose                    ,6,order                    ,leave   ,30,2022-04-04,2022-04-04T15:48:55,1489502,lam ,Laura Miller,crt,clk
48693,32,prose                    ,7,order                    ,leave   ,33,2022-04-04,2022-04-04T16:54:48,24419,jef ,Joanne Friedl,crt,clk
48578,45,prose                    ,11,order                    ,leave   ,46,2022-04-08,2022-04-08T13:07:52,24419,jef ,Joanne Friedl,crt,clk
48783,28,prose                    ,6,order                    ,leave   ,29,2022-04-15,2022-04-15T10:10:59,24419,jef ,Joanne Friedl,crt,clk
48852,29,prose                    ,7,order                    ,leave   ,30,2022-04-15,2022-04-15T10:40:05,1489502,lam ,Laura Miller,crt,clk
43377,44,oth_ord                  ,9,order                    ,leave   ,45,2022-04-20,2022-04-20T14:46:53,1489502,lam ,Laura Miller,crt,clk
48180,44,prose                    ,13,order                    ,leave   ,45,2022-04-22,2022-04-22T12:06:04,24419,jef ,Joanne Friedl,crt,clk
47596,53,prose                    ,13,order                    ,leave   ,54,2022-04-22,2022-04-22T14:51:07,24419,jef ,Joanne Friedl,crt,clk
48701,20,prose                    ,4,order                    ,leave   ,21,2022-04-26,2022-04-26T15:49:20,1489502,lam ,Laura Miller,crt,clk
48913,27,prose                    ,6,order                    ,leave   ,28,2022-04-26,2022-04-26T16:32:21,1489502,lam ,Laura Miller,crt,clk
47655,64,prose                    ,15,order                    ,leave   ,65,2022-04-29,2022-04-29T12:23:25,1489502,lam ,Laura Miller,crt,clk
45313,72,prose                    ,17,order                    ,leave   ,73,2022-04-29,2022-04-29T15:03:12,24419,jef ,Joanne Friedl,crt,clk
48200,82,prose                    ,16,order                    ,leave   ,83,2022-05-05,2022-05-05T11:56:24,1489502,lam ,Laura Miller,crt,clk
