Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,DateAgg,Group,DE SeqNum,de_type,DocNum,DP Type,DP SubType,DP SeqNum,Date Filed
41954,3:18-cv-00432-jdp                       ,jdp,2018-06-05,,2018-07-31,555,2018-06-05,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-06-05
41962,3:18-cv-00435-wmc                       ,wmc,2018-06-05,,2020-12-14,555,2018-06-05,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2018-06-05
41964,3:18-cv-00437-jdp                       ,jdp,2018-06-06,,2018-07-16,550,2018-06-06,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-06-06
41973,3:18-cv-00442-bbc                       ,bbc,2018-06-08,,2018-08-21,550,2018-06-08,Prisoner Petitions,25,cmp                      ,1,cmp                      ,cmp     ,26,2018-06-08
41974,3:18-cv-00441-wmc                       ,wmc,2018-06-08,,2022-09-30,550,2018-06-08,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2018-06-08
41981,3:18-cv-00446-jdp                       ,jdp,2018-06-11,,2020-02-21,550,2018-06-11,Prisoner Petitions,29,cmp                      ,1,cmp                      ,cmp     ,30,2018-06-11
41982,3:18-cv-00448-wmc                       ,wmc,2018-06-11,,2020-02-28,555,2018-06-11,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-06-11
41990,3:18-cv-00452-wmc                       ,wmc,2018-06-13,,2018-10-19,550,2018-06-13,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2018-06-13
41992,3:18-cv-00454-wmc                       ,wmc,2018-06-13,,2020-07-06,550,2018-06-13,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2018-02-20
42008,3:18-cv-00456-jdp                       ,jdp,2018-06-14,,2020-03-06,442,2018-06-14,Civil Rights,10,cmp                      ,1,cmp                      ,cmp     ,11,2018-06-14
42011,3:18-cv-00458-wmc                       ,wmc,2018-06-14,,2021-08-20,440,2018-06-14,Civil Rights,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-06-14
42012,3:18-cv-00459-jdp                       ,jdp,2018-06-14,,2018-06-21,440,2018-06-14,Civil Rights,10,cmp                      ,1,cmp                      ,cmp     ,11,2018-06-14
42019,3:18-cv-00460-bbc                       ,bbc,2018-06-15,2018-08-16,2020-01-23,555,2018-08-16,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-06-15
42028,3:18-cv-00465-wmc                       ,wmc,2018-06-18,,2018-08-30,550,2018-06-18,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-06-18
42030,3:18-cv-00469-wmc                       ,wmc,2018-06-18,,2018-07-31,555,2018-06-18,Prisoner Petitions,6,cmp                      ,1,cmp                      ,cmp     ,7,2018-06-18
42073,3:18-cv-00480-jdp                       ,jdp,2018-06-25,,2018-10-18,555,2018-06-25,Prisoner Petitions,8,cmp                      ,1,cmp                      ,cmp     ,9,2018-06-08
42076,3:18-cv-00483-bbc                       ,bbc,2018-06-25,,2019-11-20,555,2018-06-25,Prisoner Petitions,8,cmp                      ,1,cmp                      ,cmp     ,9,2018-06-25
42078,3:18-cv-00485-wmc                       ,wmc,2018-06-26,,2022-02-16,550,2018-06-26,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2018-06-26
42082,3:18-cv-00489-jdp                       ,jdp,2018-06-26,,2018-07-25,555,2018-06-26,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-06-19
42086,3:18-cv-00493-wmc                       ,wmc,2018-06-27,,2022-06-29,555,2018-06-27,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2018-06-27
42090,3:18-cv-00496-bbc                       ,bbc,2018-06-27,,2018-12-03,550,2018-06-27,Prisoner Petitions,25,cmp                      ,1,cmp                      ,cmp     ,26,2018-06-27
42096,3:18-cv-00500-wmc                       ,wmc,2018-06-28,,2022-05-25,550,2018-06-28,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2018-06-28
42099,3:18-cv-00503-jdp                       ,jdp,2018-06-29,,2019-01-02,555,2018-06-29,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2018-06-29
42106,3:18-cv-00508-jdp                       ,jdp,2018-07-02,,2018-07-10,442,2018-07-02,Civil Rights,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-07-02
42109,3:18-cv-00512-jdp                       ,jdp,2018-07-03,,2018-08-03,550,2018-07-03,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2018-07-03
42110,3:18-cv-00513-jdp                       ,jdp,2018-07-03,,2018-08-03,550,2018-07-03,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2018-07-03
42113,3:18-cv-00515-bbc                       ,bbc,2018-07-05,,2019-07-25,440,2018-07-05,Civil Rights,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-07-05
42111,3:18-cv-00514-jdp                       ,jdp,2018-07-05,,2018-07-25,440,2018-07-05,Civil Rights,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-07-05
42119,3:18-cv-00521-bbc                       ,bbc,2018-07-09,,2018-11-01,550,2018-07-09,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2018-07-09
42121,3:18-cv-00516-bbc                       ,bbc,2018-07-09,,2020-01-30,555,2018-07-09,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2018-07-09
42124,3:18-cv-00524-slc                       ,slc,2018-07-09,,2020-10-09,555,2018-07-09,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2018-07-09
42127,3:18-cv-00527-jdp                       ,jdp,2018-07-10,,2020-03-06,550,2018-07-10,Prisoner Petitions,29,cmp                      ,1,cmp                      ,cmp     ,30,2018-07-10
42128,3:18-cv-00528-jdp                       ,jdp,2018-07-10,,2020-03-09,550,2018-07-10,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2018-07-10
42130,3:18-cv-00530-slc                       ,slc,2018-07-11,,2019-11-05,555,2018-07-11,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2018-07-11
42131,3:18-cv-00531-wmc                       ,wmc,2018-07-11,,2019-10-09,550,2018-07-11,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-07-11
42158,3:18-cv-00540-jdp                       ,jdp,2018-07-13,,2021-01-20,550,2018-07-13,Prisoner Petitions,35,cmp                      ,1,cmp                      ,cmp     ,36,2018-07-13
42159,3:18-cv-00541-jdp                       ,jdp,2018-07-13,,2020-06-15,550,2018-07-13,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2018-07-13
42167,3:18-cv-00546-jdp                       ,jdp,2018-07-16,,2018-08-17,555,2018-07-16,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-07-16
42176,3:18-cv-00555-jdp                       ,jdp,2018-07-16,,2021-03-26,550,2018-07-16,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2018-07-16
42185,3:18-cv-00563-bbc                       ,bbc,2018-07-19,,2020-01-29,550,2018-07-19,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2018-03-20
42191,3:18-cv-00569-jdp                       ,jdp,2018-07-20,,2018-08-30,550,2018-07-20,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2018-07-20
42193,3:18-cv-00571-wmc                       ,wmc,2018-07-23,,2022-06-09,550,2018-07-23,Prisoner Petitions,8,cmp                      ,1,cmp                      ,cmp     ,9,2018-07-23
42195,3:18-cv-00572-wmc                       ,wmc,2018-07-23,,2018-08-30,550,2018-07-23,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2018-07-23
42202,3:18-cv-00578-jdp                       ,jdp,2018-07-24,,2018-07-31,555,2018-07-24,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2018-07-24
42203,3:18-cv-00579-jdp                       ,jdp,2018-07-24,,2018-07-31,555,2018-07-24,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-07-24
42205,3:18-cv-00581-jdp                       ,jdp,2018-07-24,2018-09-19,2018-12-13,555,2018-09-19,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-07-24
42210,3:18-cv-00585-bbc                       ,bbc,2018-07-26,,2018-09-28,442,2018-07-26,Civil Rights,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-07-26
42212,3:18-cv-00584-jdp                       ,jdp,2018-07-26,,2018-08-20,442,2018-07-26,Civil Rights,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-07-26
42217,3:18-cv-00576-jdp                       ,jdp,2018-07-27,,2019-11-15,555,2018-07-27,Prisoner Petitions,12,cmp                      ,2,cmp                      ,cmp     ,13,2018-07-27
42220,3:18-cv-00591-jdp                       ,jdp,2018-07-30,,2019-10-01,555,2018-07-30,Prisoner Petitions,8,cmp                      ,1,cmp                      ,cmp     ,9,2018-07-19
42254,3:18-cv-00599-bbc                       ,bbc,2018-08-03,,2019-10-30,440,2018-08-03,Civil Rights,10,cmp                      ,1,cmp                      ,cmp     ,11,2018-08-03
42262,3:18-cv-00601-jdp                       ,jdp,2018-08-06,,2018-11-16,440,2018-08-06,Civil Rights,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-08-06
42273,3:18-cv-00608-bbc                       ,bbc,2018-08-06,,2019-06-25,440,2018-08-06,Civil Rights,6,cmp                      ,1,cmp                      ,cmp     ,7,2018-08-06
42274,3:18-cv-00609-jdp                       ,jdp,2018-08-06,,2019-07-31,550,2018-08-06,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-08-06
42275,3:18-cv-00610-bbc                       ,bbc,2018-08-07,,2019-01-15,555,2018-08-07,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2018-08-07
42292,3:18-cv-00624-jdp                       ,jdp,2018-08-07,,2020-01-28,555,2018-08-07,Prisoner Petitions,8,cmp                      ,1,cmp                      ,cmp     ,9,2018-08-07
42320,3:18-cv-00655-wmc                       ,wmc,2018-08-08,,2018-09-17,540,2018-08-08,Prisoner Petitions,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-07-18
42324,3:18-cv-00656-wmc                       ,wmc,2018-08-08,,,555,2018-08-08,Prisoner Petitions,54,cmp                      ,1,cmp                      ,cmp     ,55,2018-08-08
42331,3:18-cv-00661-jdp                       ,jdp,2018-08-09,,2018-09-12,550,2018-08-09,Prisoner Petitions,8,cmp                      ,1,cmp                      ,cmp     ,9,2018-08-09
42338,3:18-cv-00665-bbc                       ,bbc,2018-08-10,,2019-09-03,550,2018-08-10,Prisoner Petitions,26,cmp                      ,1,cmp                      ,cmp     ,27,2018-08-10
42341,3:18-cv-00666-jdp                       ,jdp,2018-08-10,,2018-12-13,555,2018-08-10,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-08-10
42348,3:18-cv-00669-jdp                       ,jdp,2018-08-13,2022-05-02,,555,2022-05-02,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2017-08-22
42354,3:18-cv-00673-jdp                       ,jdp,2018-08-13,,2020-04-20,550,2018-08-13,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2018-08-13
42356,3:18-cv-00674-wmc                       ,wmc,2018-08-14,,,550,2018-08-14,Prisoner Petitions,8,cmp                      ,1,cmp                      ,cmp     ,9,2017-11-27
42361,3:18-cv-00678-jdp                       ,jdp,2018-08-15,,2020-09-24,550,2018-08-15,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2018-08-15
42363,3:18-cv-00680-jdp                       ,jdp,2018-08-15,,2021-03-19,550,2018-08-15,Prisoner Petitions,21,cmp                      ,1,cmp                      ,cmp     ,22,2018-08-15
42364,3:18-cv-00681-wmc                       ,wmc,2018-08-15,2018-09-25,2018-11-05,555,2018-09-25,Prisoner Petitions,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-08-06
42368,3:18-cv-00685-wmc                       ,wmc,2018-08-16,,2019-07-30,110,2018-08-16,Contract,6,cmp                      ,1,cmp                      ,cmp     ,7,2018-08-16
42376,3:18-cv-00692-wmc                       ,wmc,2018-08-17,,2018-08-20,440,2018-08-17,Civil Rights,13,cmp                      ,1,cmp                      ,cmp     ,14,2018-08-17
42379,3:18-cv-00693-jdp                       ,jdp,2018-08-20,,2020-03-04,555,2018-08-20,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-07-26
42386,3:18-cv-00698-jdp                       ,jdp,2018-08-20,,2019-01-10,440,2018-08-20,Civil Rights,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-08-20
42388,3:18-cv-00699-wmc                       ,wmc,2018-08-20,,2022-09-14,550,2018-08-20,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2018-08-20
42389,3:18-cv-00701-wmc                       ,wmc,2018-08-20,,2022-04-22,550,2018-08-20,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-08-20
42405,3:18-cv-00705-wmc                       ,wmc,2018-08-23,,2019-10-01,442,2018-08-23,Civil Rights,12,cmp                      ,1,cmp                      ,cmp     ,13,2018-08-23
42415,3:18-cv-00707-jdp                       ,jdp,2018-08-23,,2019-03-05,555,2018-08-23,Prisoner Petitions,6,cmp                      ,1,cmp                      ,cmp     ,7,2018-08-23
42416,3:18-cv-00708-jdp                       ,jdp,2018-08-23,,2020-04-20,440,2018-08-23,Civil Rights,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-08-23
42427,3:18-cv-00713-jdp                       ,jdp,2018-08-27,,2022-03-25,550,2018-08-27,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2018-08-27
42421,3:18-cv-00711-wmc                       ,wmc,2018-08-27,,2020-03-02,863,2018-08-27,Social Security,6,cmp                      ,1,cmp                      ,cmp     ,7,2018-07-25
42428,3:18-cv-00714-bbc                       ,bbc,2018-08-27,,2018-11-26,550,2018-08-27,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2018-08-27
42432,3:18-cv-00715-wmc                       ,wmc,2018-08-27,,2020-09-16,560,2018-08-27,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-08-27
42433,3:18-cv-00716-bbc                       ,bbc,2018-08-27,,2018-10-18,555,2018-08-27,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-08-27
42437,3:18-cv-00718-wmc                       ,wmc,2018-08-28,,2018-11-05,550,2018-08-28,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-08-28
42448,3:18-cv-00726-jdp                       ,jdp,2018-08-30,2019-02-21,2019-11-20,555,2019-02-21,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-08-30
42453,3:18-cv-00729-bbc                       ,bbc,2018-09-04,,2020-02-20,555,2018-09-04,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2018-09-04
42454,3:18-cv-00730-wmc                       ,wmc,2018-09-04,,2021-04-30,555,2018-09-04,Prisoner Petitions,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-09-04
42456,3:18-cv-00733-wmc                       ,wmc,2018-09-04,,2018-09-25,555,2018-09-04,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2018-09-04
42458,3:18-cv-00732-jdp                       ,jdp,2018-09-04,,2019-12-09,555,2018-09-04,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2018-09-04
42461,3:18-cv-00731-wmc                       ,wmc,2018-09-04,,2019-10-08,555,2018-09-04,Prisoner Petitions,6,cmp                      ,1,cmp                      ,cmp     ,7,2018-09-04
42462,3:18-cv-00737-jdp                       ,jdp,2018-09-06,,2020-01-08,550,2018-09-06,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2018-07-19
42471,3:18-cv-00742-wmc                       ,wmc,2018-09-07,,2021-12-13,440,2018-09-07,Civil Rights,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-09-07
42480,3:18-cv-00745-jdp                       ,jdp,2018-09-10,,2018-10-16,550,2018-09-10,Prisoner Petitions,5,cmp                      ,1,cmp                      ,cmp     ,6,2018-09-10
42481,3:18-cv-00746-wmc                       ,wmc,2018-09-10,,2021-08-02,550,2018-09-10,Prisoner Petitions,27,cmp                      ,1,cmp                      ,cmp     ,28,2018-09-10
42484,3:18-cv-00747-jdp                       ,jdp,2018-09-10,,2020-05-12,550,2018-09-10,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2018-09-10
